,臺灣銀行,臺灣土地銀行,合作金庫銀行,第一商業銀行,華南商業銀行,彰化商業銀行,上海商業儲蓄銀行,台北富邦商業銀行,國泰世華商業銀行,中國輸出入銀行,高雄銀行,兆豐國際商業銀行,花旗(台灣)商業銀行,王道商業銀行,臺灣中小企業銀行,渣打國際商業銀行,台中商業銀行,京城商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行,華泰商業銀行,臺灣新光商業銀行,陽信商業銀行,板信商業銀行,三信商業銀行,聯邦商業銀行,遠東國際商業銀行,元大商業銀行,永豐商業銀行,玉山商業銀行,凱基商業銀行,星展(台灣)商業銀行,台新國際商業銀行,日盛國際商業銀行,安泰商業銀行,中國信託商業銀行,將來商業銀行,連線商業銀行,樂天國際商業銀行,中央信託局,中國農民銀行,交通銀行,澳盛(台灣)商業銀行,中華開發工業銀行,第七商業銀行,中華商業銀行,大眾商業銀行,慶豐商業銀行,臺北國際商業銀行,高雄區中小企業銀行,花蓮區中小企業銀行,臺東區中小企業銀行,臺灣銀行-排名,臺灣銀行-市佔率,臺灣土地銀行-排名,臺灣土地銀行-市佔率,合作金庫銀行-排名,合作金庫銀行-市佔率,第一商業銀行-排名,第一商業銀行-市佔率,華南商業銀行-排名,華南商業銀行-市佔率,彰化商業銀行-排名,彰化商業銀行-市佔率,上海商業儲蓄銀行-排名,上海商業儲蓄銀行-市佔率,台北富邦商業銀行-排名,台北富邦商業銀行-市佔率,國泰世華商業銀行-排名,國泰世華商業銀行-市佔率,中國輸出入銀行-排名,中國輸出入銀行-市佔率,高雄銀行-排名,高雄銀行-市佔率,兆豐國際商業銀行-排名,兆豐國際商業銀行-市佔率,花旗(台灣)商業銀行-排名,花旗(台灣)商業銀行-市佔率,王道商業銀行-排名,王道商業銀行-市佔率,臺灣中小企業銀行-排名,臺灣中小企業銀行-市佔率,渣打國際商業銀行-排名,渣打國際商業銀行-市佔率,台中商業銀行-排名,台中商業銀行-市佔率,京城商業銀行-排名,京城商業銀行-市佔率,匯豐(台灣)商業銀行-排名,匯豐(台灣)商業銀行-市佔率,瑞興商業銀行-排名,瑞興商業銀行-市佔率,華泰商業銀行-排名,華泰商業銀行-市佔率,臺灣新光商業銀行-排名,臺灣新光商業銀行-市佔率,陽信商業銀行-排名,陽信商業銀行-市佔率,板信商業銀行-排名,板信商業銀行-市佔率,三信商業銀行-排名,三信商業銀行-市佔率,聯邦商業銀行-排名,聯邦商業銀行-市佔率,遠東國際商業銀行-排名,遠東國際商業銀行-市佔率,元大商業銀行-排名,元大商業銀行-市佔率,永豐商業銀行-排名,永豐商業銀行-市佔率,玉山商業銀行-排名,玉山商業銀行-市佔率,凱基商業銀行-排名,凱基商業銀行-市佔率,星展(台灣)商業銀行-排名,星展(台灣)商業銀行-市佔率,台新國際商業銀行-排名,台新國際商業銀行-市佔率,日盛國際商業銀行-排名,日盛國際商業銀行-市佔率,安泰商業銀行-排名,安泰商業銀行-市佔率,中國信託商業銀行-排名,中國信託商業銀行-市佔率,將來商業銀行-排名,將來商業銀行-市佔率,連線商業銀行-排名,連線商業銀行-市佔率,樂天國際商業銀行-排名,樂天國際商業銀行-市佔率,中央信託局-排名,中央信託局-市佔率,中國農民銀行-排名,中國農民銀行-市佔率,交通銀行-排名,交通銀行-市佔率,澳盛(台灣)商業銀行-排名,澳盛(台灣)商業銀行-市佔率,中華開發工業銀行-排名,中華開發工業銀行-市佔率,第七商業銀行-排名,第七商業銀行-市佔率,中華商業銀行-排名,中華商業銀行-市佔率,大眾商業銀行-排名,大眾商業銀行-市佔率,慶豐商業銀行-排名,慶豐商業銀行-市佔率,臺北國際商業銀行-排名,臺北國際商業銀行-市佔率,高雄區中小企業銀行-排名,高雄區中小企業銀行-市佔率,花蓮區中小企業銀行-排名,花蓮區中小企業銀行-市佔率,臺東區中小企業銀行-排名,臺東區中小企業銀行-市佔率
2017年11月,4951.0,3684.0,4283.0,3563.0,3401.0,2929.0,1458.0,3325.0,3629.0,159.0,373.0,4691.0,1185.0,363.0,2173.0,810.0,956.0,524.0,599.0,100.0,203.0,1306.0,658.0,314.0,291.0,873.0,946.0,1163.0,1990.0,2642.0,916.0,553.0,2427.0,292.0,510.0,4279.0,,,,,,,268.0,,,,,680.0,,,,,1.0,0.0780090440701467,5.0,0.058045913624403235,3.0,0.06748388926528748,7.0,0.05613941103250508,8.0,0.05358690343012904,10.0,0.046149967699749474,15.0,0.022972568421384343,9.0,0.05238943072777979,6.0,0.0571793215371768,37.0,0.0025052389430727778,30.0,0.0058770699733719884,2.0,0.07391242693053082,17.0,0.018671120424787684,31.0,0.005719507775694455,13.0,0.03423826555532797,23.0,0.01276253801188019,19.0,0.015062946097972174,28.0,0.00825625915830274,26.0,0.00943797564088424,38.0,0.001575621976775332,36.0,0.003198512612853924,16.0,0.020577623016685836,25.0,0.010367592607181685,32.0,0.0049474530070745424,34.0,0.004585059952416216,22.0,0.013755179857248648,20.0,0.014905383900294642,18.0,0.018324483589897113,14.0,0.03135487733782911,11.0,0.041627932626404275,21.0,0.014432697307262042,27.0,0.008713189531567586,12.0,0.03824034537633731,33.0,0.00460081617218397,29.0,0.008035672081554193,4.0,0.06742086438621646,,,,,,,,,,,,,35.0,0.00422266689775789,,,,,,,,,24.0,0.010714229442072258,,,,,,,,
2017年12月,5201.0,3873.0,4422.0,3726.0,3569.0,3049.0,1527.0,3552.0,3800.0,167.0,390.0,4881.0,1286.0,386.0,2282.0,838.0,990.0,539.0,630.0,106.0,204.0,1362.0,687.0,333.0,295.0,888.0,962.0,1193.0,2068.0,2737.0,943.0,665.0,2525.0,310.0,513.0,4475.0,,,,,,,157.0,,,,,689.0,,,,,1.0,0.07854122621564483,5.0,0.05848686197523407,4.0,0.06677740863787375,7.0,0.05626698882512836,8.0,0.05389610389610389,10.0,0.0460434913923286,15.0,0.02305949864089399,9.0,0.05363938387194201,6.0,0.05738447598912715,36.0,0.0025218967079432197,30.0,0.005889459377831471,2.0,0.07370884929024464,17.0,0.019420114768951977,31.0,0.005829054666263969,13.0,0.03446088794926004,23.0,0.012654787073391724,19.0,0.014950166112956811,28.0,0.00813953488372093,27.0,0.009513742071881607,38.0,0.0016007248565388101,35.0,0.0030806402899426154,16.0,0.02056780428873452,25.0,0.010374509211718515,32.0,0.005028692237994564,34.0,0.004454847478103292,22.0,0.013409845967985503,20.0,0.014527333131984295,18.0,0.01801570522500755,14.0,0.03122923588039867,11.0,0.041331923890063425,21.0,0.014240410752038659,26.0,0.01004228329809725,12.0,0.038130474176985805,33.0,0.004681365146481426,29.0,0.007746904258532166,3.0,0.06757777106614316,,,,,,,,,,,,,37.0,0.002370884929024464,,,,,,,,,24.0,0.010404711567502264,,,,,,,,
2018年1月,5193.0,3916.0,4501.0,3685.0,3560.0,3126.0,1581.0,3756.0,3879.0,166.0,388.0,5081.0,1310.0,401.0,2360.0,838.0,987.0,551.0,644.0,105.0,202.0,1372.0,710.0,332.0,294.0,881.0,880.0,1865.0,2090.0,2785.0,968.0,741.0,2546.0,337.0,516.0,4607.0,,,,,,,97.0,,,,,,,,,,1.0,0.07721818262925459,5.0,0.05822961740345869,4.0,0.06692837281230019,8.0,0.05479472424201871,9.0,0.05293601582132608,10.0,0.046482580184681266,16.0,0.02350894410492037,7.0,0.05585047062497212,6.0,0.057679439710933665,35.0,0.0024683647826798114,30.0,0.00576943093782992,2.0,0.07555277988431398,18.0,0.019479264248858753,29.0,0.005962736613581954,13.0,0.03509241498267684,23.0,0.012460781252323385,19.0,0.014676361689788999,27.0,0.008193186718413108,26.0,0.009576065783408425,36.0,0.0015613150733818084,34.0,0.0030036728078392887,17.0,0.020401183625522297,25.0,0.010557463829534134,32.0,0.004936729565359623,33.0,0.004371682205469064,21.0,0.01310017694904165,22.0,0.013085307281676109,15.0,0.027731929636734026,14.0,0.031077604793980758,11.0,0.04141202361303178,20.0,0.01439383800984372,24.0,0.011018423517865906,12.0,0.03785817311266747,31.0,0.005011077902187328,28.0,0.007672748360619173,3.0,0.06850455755304753,,,,,,,,,,,,,37.0,0.00144235773445748,,,,,,,,,,,,,,,,,,
2018年2月,4817.0,3677.0,4185.0,3497.0,3263.0,2881.0,1431.0,3551.0,3631.0,154.0,373.0,4578.0,1223.0,370.0,2340.0,759.0,953.0,516.0,588.0,103.0,200.0,1288.0,663.0,305.0,285.0,866.0,846.0,1698.0,1888.0,2601.0,935.0,730.0,2305.0,305.0,505.0,4222.0,,,,,,,95.0,,,,,,,,,,1.0,0.07691570728280135,5.0,0.05871269580213007,4.0,0.06682421319878008,8.0,0.05583853609465566,9.0,0.052102128474938926,10.0,0.046002522873521,16.0,0.022849569674421574,7.0,0.056700784006897986,6.0,0.05797818832133105,35.0,0.0024590033052836638,29.0,0.005955897616044198,2.0,0.07309946189343254,18.0,0.019528318456895587,30.0,0.005907994954252958,12.0,0.037364076197167355,23.0,0.012119373433183771,19.0,0.01521707889568397,27.0,0.008239257828093314,26.0,0.00938892171108308,36.0,0.0016446580548325801,34.0,0.00319351078608268,17.0,0.020566209462372458,25.0,0.010586488255864085,31.5,0.004870103948776087,33.0,0.004550752870167819,21.0,0.013827901703738004,22.0,0.013508550625129736,15.0,0.027112906573841952,14.0,0.0301467418206205,11.0,0.041531607773005255,20.0,0.014929662924936528,24.0,0.011656314369201781,13.0,0.03680521180960289,31.5,0.004870103948776087,28.0,0.008063614734858768,3.0,0.06741501269420537,,,,,,,,,,,,,37.0,0.001516917623389273,,,,,,,,,,,,,,,,,,
2018年3月,5245.0,4021.0,4552.0,3749.0,3679.0,3171.0,1677.0,3800.0,3948.0,174.0,394.0,5077.0,1335.0,413.0,2375.0,815.0,1002.0,543.0,674.0,107.0,204.0,1417.0,742.0,337.0,296.0,889.0,893.0,1871.0,2096.0,2912.0,1064.0,776.0,2573.0,342.0,522.0,4689.0,,,,,,,103.0,,,,,,,,,,1.0,0.07659506111541102,5.0,0.058720446281233116,4.0,0.06647487477547205,8.0,0.054748309651415805,9.0,0.053726068606977526,10.0,0.04630751931305402,16.0,0.02448997473604276,7.0,0.05549308526950655,6.0,0.05765439490631891,35.0,0.0025409991676037208,30.0,0.005753756735838311,2.0,0.07414168260875914,18.0,0.01949559706178717,29.0,0.006031222162185843,13.0,0.03468317829344159,23.0,0.011901806445959957,20.0,0.01463265037895936,27.0,0.007929669816142647,26.0,0.009842720913591426,36.0,0.0015625684536413687,34.0,0.0029791024723629833,17.0,0.020693079428129153,25.0,0.010835755071045753,32.0,0.004921360456795713,33.0,0.004322619273624721,22.0,0.012982461264366137,21.0,0.01304087503833404,15.0,0.02732304277348599,14.0,0.030608817559180455,11.0,0.04252522744863239,19.0,0.015538063875461834,24.0,0.011332272149772917,12.0,0.037574660104852727,31.0,0.004994377674255589,28.0,0.007622997502811163,3.0,0.06847554653387268,,,,,,,,,,,,,37.0,0.001504154679673467,,,,,,,,,,,,,,,,,,
2018年4月,5131.0,3897.0,4494.0,3830.0,3529.0,3133.0,1645.0,3747.0,3886.0,176.0,396.0,5134.0,1368.0,426.0,2385.0,811.0,1001.0,541.0,681.0,109.0,202.0,1363.0,724.0,330.0,293.0,897.0,873.0,1820.0,2074.0,2762.0,1042.0,769.0,2534.0,336.0,540.0,4615.0,,,,,,,104.0,,,,,,,,,,2.0,0.07590461256250185,5.0,0.0576496346045741,4.0,0.0664812568419184,7.0,0.056658481020148525,9.0,0.05220568655877393,10.0,0.04634752507470635,16.0,0.024335039498210007,8.0,0.05543063404242729,6.0,0.057486907896683336,35.0,0.002603627326252256,30.0,0.005858161484067576,1.0,0.07594899257374478,17.0,0.020237285126778897,29.0,0.006301961596496938,13.0,0.035282108938134264,23.0,0.011997396372673748,20.0,0.014808130418059706,27.0,0.008003195360809491,26.0,0.010074262552146513,36.0,0.0016124737418266814,34.0,0.0029882540903577027,18.0,0.020163318441374006,25.0,0.0107103760466286,32.0,0.00488180123672298,33.0,0.004334447764726767,21.0,0.013269623361637919,22.0,0.01291458327169443,15.0,0.026923873487381282,14.0,0.03068138110594988,11.0,0.040859197017663246,19.0,0.015414657238379833,24.0,0.01137607621527264,12.0,0.0374863161632001,31.0,0.004970561259208852,28.0,0.007988402023728513,3.0,0.06827125062871682,,,,,,,,,,,,,37.0,0.0015385070564217875,,,,,,,,,,,,,,,,,,
2018年5月,5334.0,4066.0,4681.0,3946.0,3707.0,3273.0,1732.0,3954.0,4217.0,188.0,409.0,5352.0,1397.0,468.0,2475.0,833.0,1039.0,555.0,729.0,110.0,205.0,1420.0,750.0,346.0,301.0,911.0,913.0,1887.0,2172.0,2887.0,1103.0,779.0,2651.0,350.0,547.0,4889.0,,,,,,,94.0,,,,,,,,,,2.0,0.07547757181265034,6.0,0.05753502193292769,4.0,0.06623744163011179,8.0,0.05583698882128201,9.0,0.05245507287392104,10.0,0.04631385312013584,16.0,0.024508277911419272,7.0,0.05595019102872506,5.0,0.059671713598415166,35.0,0.002660251874911561,30.0,0.005787462855525683,1.0,0.0757322767793972,18.0,0.019767935474741757,29.0,0.006622329135418141,13.0,0.03502193292769209,23.0,0.011787179850007075,20.0,0.014702136691665488,27.0,0.007853403141361256,26.0,0.010315551153247489,36.0,0.0015565303523418707,34.0,0.002900806565728032,17.0,0.020093391821140512,25.0,0.010612706947785482,32.0,0.004895995471911703,33.0,0.004259233055044573,22.0,0.012890901372576766,21.0,0.012919201924437526,15.0,0.026701570680628273,14.0,0.030734399320786754,11.0,0.040851846611008914,19.0,0.015607754351209849,24.0,0.01102306494976652,12.0,0.03751238149143908,31.0,0.004952596575633225,28.0,0.007740200933918211,3.0,0.06918069902363096,,,,,,,,,,,,,37.0,0.0013301259374557805,,,,,,,,,,,,,,,,,,
2018年6月,5571.0,3997.0,4594.0,3947.0,3637.0,3196.0,1750.0,3961.0,4221.0,188.0,409.0,5346.0,1431.0,478.0,2606.0,841.0,1044.0,548.0,736.0,108.0,198.0,1406.0,737.0,340.0,299.0,914.0,924.0,1836.0,2150.0,2834.0,1092.0,762.0,2614.0,342.0,549.0,4818.0,,,,,,,100.0,,,,,,,,,,1.0,0.07899438489025012,6.0,0.05667574159151494,4.0,0.06514094492654983,8.0,0.05596676308774318,9.0,0.051571096364358235,10.0,0.04531790596109126,16.0,0.024814247632011798,7.0,0.05616527706879927,5.0,0.059851965288412454,35.0,0.002665759174181839,30.0,0.005799444160853043,2.0,0.07580398162327719,17.0,0.020290964777947933,29.0,0.006777834496058079,13.0,0.03695195961658442,23.0,0.011925018433441098,20.0,0.014803471158754467,28.0,0.007770404401338552,26.0,0.01043616357552039,36.0,0.0015313935681470138,34.0,0.002807554874936192,18.0,0.01993647552606205,25.0,0.010450343145595826,32.0,0.004821053825648006,33.0,0.004239691452555159,22.0,0.012960127048947875,21.0,0.01310192274970223,15.0,0.026033690658499236,14.0,0.030486075662185922,11.0,0.04018490159378368,19.0,0.015484090522375362,24.0,0.010804832397481708,12.0,0.03706539617718791,31.0,0.004849412965798877,27.0,0.007784583971413987,3.0,0.06831716862344733,,,,,,,,,,,,,37.0,0.0014179570075435312,,,,,,,,,,,,,,,,,,
2018年7月,5406.0,4146.0,4752.0,4044.0,3747.0,3248.0,1758.0,4103.0,4273.0,197.0,420.0,5500.0,1435.0,488.0,2440.0,877.0,1066.0,571.0,725.0,108.0,199.0,1454.0,771.0,356.0,303.0,923.0,968.0,1918.0,2242.0,2989.0,1128.0,782.0,2744.0,377.0,547.0,4977.0,,,,,,,119.0,,,,,,,,,,2.0,0.07497815564277888,6.0,0.05750266986588258,4.0,0.06590754635858033,8.0,0.05608798768394336,9.0,0.05196876603653209,10.0,0.045047918891554906,16.0,0.024382463488717216,7.0,0.056906284240163106,5.0,0.05926408787672848,35.0,0.00273227833178458,30.0,0.005825161925632099,1.0,0.07628188235946796,18.0,0.019902636579243006,29.0,0.0067682833802582484,13.0,0.03384141690129124,23.0,0.012163492878046075,20.0,0.014784815744580519,27.0,0.007919446332228401,26.0,0.010055339038293505,37.0,0.0014978987808768256,34.0,0.002760017198097114,17.0,0.020166155809212077,25.0,0.010693332963481782,32.0,0.0049375182036310175,33.0,0.004202438246348872,22.0,0.012801486803234351,21.0,0.013425611295266362,15.0,0.02660157279371992,14.0,0.031095269136350398,11.0,0.04145573570408177,19.0,0.015644720600269068,24.0,0.01084589672820072,12.0,0.038057724580796384,31.0,0.005228776299912623,28.0,0.007586579936477996,3.0,0.06902816881874038,,,,,,,,,,,,,36.0,0.0016504625455957616,,,,,,,,,,,,,,,,,,
2018年8月,5357.0,4128.0,4778.0,4048.0,3696.0,3252.0,1750.0,4151.0,4369.0,201.0,431.0,5512.0,1407.0,497.0,2434.0,870.0,1078.0,578.0,702.0,112.0,198.0,1452.0,777.0,355.0,302.0,931.0,990.0,1917.0,2257.0,3013.0,1149.0,794.0,2800.0,367.0,558.0,5087.0,,,,,,,108.0,,,,,,,,,,2.0,0.07398558130541667,7.0,0.057011849846697785,4.0,0.06598900643593072,8.0,0.05590696903571527,9.0,0.051045493467392206,10.0,0.044913404966439245,16.0,0.02416926774024252,6.0,0.05732950307985526,5.0,0.06034030328978261,34.0,0.0027760130375935697,30.0,0.005952545369168301,1.0,0.0761262878766953,18.0,0.019432091263154986,29.0,0.006864072038228876,13.0,0.03361599867414303,23.0,0.012015578819434854,20.0,0.014888268927989393,27.0,0.007982763859348672,26.0,0.009695329116371571,36.0,0.0015468331353755214,35.0,0.002734580007181725,17.0,0.02005358671933265,25.0,0.010731154876667679,32.0,0.004902908598734912,33.0,0.004170925061458995,22.0,0.012858050437809021,21.0,0.013672900035908627,15.0,0.026475706433168524,14.0,0.031171449879844212,11.0,0.04161257354362898,19.0,0.015868850647736375,24.0,0.010965942049001464,12.0,0.03867082838438803,31.0,0.005068640720382289,28.0,0.007706543656603044,3.0,0.07025660856835068,,,,,,,,,,,,,37.0,0.0014915890948263956,,,,,,,,,,,,,,,,,,
2018年9月,5314.0,4082.0,4630.0,3993.0,3648.0,3203.0,1710.0,4054.0,4108.0,198.0,421.0,5320.0,1423.0,463.0,2363.0,877.0,1042.0,572.0,693.0,115.0,195.0,1423.0,759.0,344.0,299.0,954.0,1002.0,1828.0,2206.0,2971.0,1112.0,786.0,2723.0,357.0,531.0,4992.0,,,,,,,115.0,,,,,,,,,,2.0,0.0750289441730438,6.0,0.05763420212916161,4.0,0.06537147375257674,8.0,0.05637760144579674,9.0,0.05150650890915765,10.0,0.045223505492333324,16.0,0.02414367605116765,7.0,0.05723886708270974,5.0,0.05800129895800977,34.0,0.0027955835427667807,30.0,0.005944144805579872,1.0,0.07511365882585491,17.5,0.020091491825036004,29.0,0.006537147375257674,13.0,0.033363454098777286,23.0,0.01238245841922458,20.0,0.014712111371530228,27.0,0.008076130234659588,26.0,0.009784542399683733,36.5,0.001623697512213029,35.0,0.0027532262163612233,17.5,0.020091491825036004,25.0,0.010716403580605991,32.0,0.004856973427837235,33.0,0.004221613531753876,22.0,0.013469629796967215,21.0,0.014147347019456132,15.0,0.025809730889786237,14.0,0.031146754016886453,11.0,0.04194787225030356,19.0,0.0157004489876599,24.0,0.011097619518256007,12.0,0.038446333267444156,31.0,0.005040521842261316,28.0,0.007497246773783639,3.0,0.07048259113884732,,,,,,,,,,,,,36.5,0.001623697512213029,,,,,,,,,,,,,,,,,,
2018年10月,5493.0,4248.0,4718.0,4150.0,3803.0,3314.0,1865.0,4161.0,4222.0,212.0,433.0,5720.0,1500.0,521.0,2476.0,922.0,1094.0,591.0,732.0,115.0,221.0,1479.0,784.0,359.0,304.0,943.0,1027.0,1898.0,2323.0,3095.0,1164.0,849.0,2854.0,370.0,562.0,5260.0,,,,,,,106.0,,,,,,,,,,2.0,0.07434224772628843,5.0,0.057492420961455175,4.0,0.06385339974014725,8.0,0.05616608921611087,9.0,0.051469792117799916,10.0,0.044851667388479864,16.0,0.02524090515374621,7.0,0.056314963187527066,6.0,0.05714053702901689,35.0,0.0028692074491121697,30.0,0.005860220874837592,1.0,0.0774144651364227,17.0,0.020300996102208747,29.0,0.007051212646167172,13.0,0.03351017756604591,23.0,0.012478345604157644,20.0,0.014806193157210913,27.0,0.007998592464270246,26.0,0.00990688609787787,36.0,0.0015564097011693374,34.0,0.002991013425725422,18.0,0.020016782156777827,25.0,0.01061065396275444,32.0,0.004858705067128627,33.0,0.00411433521004764,22.0,0.012762559549588567,21.0,0.013899415331312257,15.0,0.025687527067994802,14.0,0.031439475963620615,11.0,0.04188772195755738,19.0,0.01575357297531399,24.0,0.011490363793850152,12.0,0.03862602858380251,31.0,0.005007579038544824,28.0,0.0076061065396275445,3.0,0.07118882633174535,,,,,,,,,,,,,37.0,0.0014346037245560848,,,,,,,,,,,,,,,,,,
2018年11月,5365.0,4153.0,4669.0,4079.0,3688.0,3230.0,1745.0,4056.0,4156.0,208.0,435.0,5726.0,1404.0,481.0,2429.0,934.0,1061.0,584.0,683.0,116.0,198.0,1447.0,768.0,351.0,301.0,943.0,977.0,1847.0,2285.0,3043.0,1126.0,824.0,2786.0,361.0,540.0,5203.0,,,,,,,118.0,,,,,,,,,,2.0,0.07418418141592921,6.0,0.05742533185840708,4.0,0.06456028761061947,7.0,0.056402101769911506,9.0,0.05099557522123894,10.0,0.04466261061946902,16.0,0.02412887168141593,8.0,0.056084070796460175,5.0,0.057466814159292036,34.0,0.0028761061946902654,30.0,0.006014933628318584,1.0,0.07917588495575222,18.0,0.019413716814159293,29.0,0.0066509955752212385,13.0,0.03358683628318584,23.0,0.012914823008849557,20.0,0.014670907079646018,27.0,0.008075221238938054,26.0,0.009444137168141593,37.0,0.0016039823008849557,35.0,0.00273783185840708,17.0,0.020008296460176992,25.0,0.010619469026548672,32.0,0.004853429203539823,33.0,0.004162057522123894,22.0,0.013039269911504425,21.0,0.013509402654867256,15.0,0.025539269911504424,14.0,0.03159568584070797,11.0,0.04207688053097345,19.0,0.015569690265486725,24.0,0.011393805309734514,12.0,0.03852323008849558,31.0,0.0049917035398230085,28.0,0.007466814159292036,3.0,0.07194413716814159,,,,,,,,,,,,,36.0,0.001631637168141593,,,,,,,,,,,,,,,,,,
2018年12月,5658.0,4353.0,4784.0,4284.0,3886.0,3309.0,1863.0,4232.0,4247.0,221.0,448.0,5948.0,1498.0,500.0,2487.0,943.0,1086.0,580.0,746.0,110.0,203.0,1491.0,794.0,367.0,303.0,965.0,994.0,1919.0,2382.0,3172.0,1169.0,892.0,2893.0,376.0,550.0,5385.0,,,,,,,132.0,,,,,,,,,,2.0,0.07526938938406279,5.0,0.05790874018890515,4.0,0.06364241053611813,6.0,0.056990820806172675,9.0,0.05169615538113609,10.0,0.04402022083277903,16.0,0.024783823333776774,8.0,0.05629905547425835,7.0,0.056498603166156715,34.0,0.002940002660635892,30.0,0.00595982439803113,1.0,0.07912731142743115,17.0,0.01992816283091659,29.0,0.006651589729945457,13.0,0.0330850073167487,23.0,0.012544898230677132,20.0,0.014447252893441533,27.0,0.00771584408673673,26.0,0.009924171877078622,37.0,0.0014633497405880005,35.0,0.0027005454303578556,18.0,0.019835040574697354,25.0,0.010562724491153386,32.0,0.004882266861779966,33.0,0.004030863376346947,22.0,0.012837568178794731,21.0,0.013223360383131568,15.0,0.025528801383530662,14.0,0.03168817347346016,11.0,0.04219768524677398,19.0,0.015551416788612478,24.0,0.011866436078222695,12.0,0.038486098177464415,31.0,0.005001995476918984,28.0,0.007316748702940003,3.0,0.07163762139151257,,,,,,,,,,,,,36.0,0.0017560196887056007,,,,,,,,,,,,,,,,,,
2019年1月,5627.0,4363.0,4855.0,4353.0,3890.0,3279.0,1887.0,4321.0,4363.0,225.0,438.0,6033.0,1508.0,529.0,2528.0,999.0,1093.0,580.0,758.0,121.0,204.0,1496.0,807.0,365.0,307.0,984.0,1028.0,1936.0,2432.0,3231.0,1198.0,855.0,2941.0,381.0,561.0,5524.0,,,,,,,111.0,,,,,,,,,,2.0,0.07393149479050334,5.5,0.05732417127616245,4.0,0.0637884142896559,7.0,0.057192784223042664,9.0,0.05110956366359659,10.0,0.04308181471797769,16.0,0.02479273692370354,8.0,0.056772345653059345,5.5,0.05732417127616245,34.0,0.0029562086951951754,30.0,0.0057547529266466085,1.0,0.07926580914716663,17.0,0.019813167610463665,29.0,0.006950375110036657,13.0,0.03321464702868179,22.0,0.01312556660666658,20.0,0.014360604905992563,27.0,0.007620449080947563,26.0,0.009959138626479746,36.0,0.0015897833427494055,35.0,0.002680295883643626,18.0,0.019655503146719922,25.0,0.010602935186766697,32.0,0.004795627438872173,33.0,0.004033582530777417,23.0,0.0129284860269869,21.0,0.013506589060713958,15.0,0.025436533483990487,14.0,0.031953331318731855,11.0,0.04245115686300272,19.0,0.01574016896375031,24.0,0.011233593041741667,12.0,0.03864093232252894,31.0,0.00500584672386383,28.0,0.007370813680019971,3.0,0.07257820814336956,,,,,,,,,,,,,37.0,0.0014583962896296198,,,,,,,,,,,,,,,,,,
2019年2月,5207.0,4049.0,4648.0,4031.0,3534.0,3000.0,1734.0,4013.0,4046.0,205.0,423.0,5416.0,1378.0,467.0,2376.0,912.0,1042.0,537.0,677.0,118.0,198.0,1389.0,737.0,329.0,293.0,959.0,956.0,1743.0,2231.0,3003.0,1083.0,740.0,2637.0,339.0,529.0,4977.0,,,,,,,96.0,,,,,,,,,,2.0,0.07433049734482955,5.0,0.05779992005938446,4.0,0.06635071090047394,7.0,0.057542968080854226,9.0,0.050448238451436075,11.0,0.04282532975503912,16.0,0.024753040598412608,8.0,0.057286016102323985,6.0,0.05775709472962942,34.0,0.002926397533261006,30.0,0.006038371495460515,1.0,0.07731399531776395,18.0,0.0196711014674813,29.0,0.006666476331867756,13.0,0.03391766116599098,23.0,0.01301890024553189,20.0,0.014874664534916919,27.0,0.007665734026152001,26.0,0.009664249414720494,36.0,0.0016844629703648719,35.0,0.0028264717638325815,17.0,0.01982812767658311,25.0,0.010520756009821275,32.0,0.004696511163135957,33.0,0.004182607206075487,21.0,0.01368983041169417,22.0,0.013647005081939131,15.0,0.024881516587677725,14.0,0.03184777022783075,10.0,0.042868155084794156,19.0,0.01545994404156912,24.0,0.010563581339576314,12.0,0.037643464854679384,31.0,0.00483926226231942,28.0,0.00755153314680523,3.0,0.07104722206360989,,,,,,,,,,,,,37.0,0.0013704105521612517,,,,,,,,,,,,,,,,,,
2019年3月,5608.0,4467.0,4937.0,4390.0,3885.0,3349.0,1913.0,4236.0,4354.0,225.0,442.0,5877.0,1548.0,499.0,2546.0,981.0,1105.0,590.0,732.0,119.0,210.0,1530.0,848.0,371.0,302.0,984.0,988.0,1905.0,2444.0,3346.0,1188.0,853.0,2916.0,372.0,561.0,5483.0,,,,,,,110.0,,,,,,,,,,2.0,0.07358228147059595,5.0,0.05861127876768048,4.0,0.0647781247539822,6.0,0.057600965701839556,9.0,0.05097488650379196,10.0,0.04394205788962658,15.0,0.02510037525913874,8.0,0.05558033957015771,7.0,0.05712861154118666,34.0,0.002952213504080615,30.0,0.00579945941690503,1.0,0.07711181672658567,17.0,0.020311228908074633,29.0,0.0065473535046054535,13.0,0.03340593591728554,23.0,0.012871650877791482,20.0,0.014498648542262576,27.0,0.007741359855144724,26.0,0.009604534599942267,36.0,0.0015613929199359698,35.0,0.0027553992704752407,18.0,0.020075051827748183,25.0,0.011126564673157162,32.0,0.004867872044506259,33.0,0.003962526569921537,22.0,0.012911013724512557,21.0,0.012963497520140657,16.0,0.02499540766788254,14.0,0.03206759912876899,11.0,0.043902695042905504,19.0,0.015587687301545647,24.0,0.011192169417692287,12.0,0.03826068701288477,31.0,0.004880992993413284,28.0,0.007360852336841001,3.0,0.07194216285721783,,,,,,,,,,,,,37.0,0.0014433043797727452,,,,,,,,,,,,,,,,,,
