,陽信商業銀行,中央信託局,華南商業銀行,王道商業銀行,中國信託商業銀行,台北富邦商業銀行,玉山商業銀行,臺灣新光商業銀行,樂天國際商業銀行,臺灣土地銀行,渣打國際商業銀行,彰化商業銀行,聯邦商業銀行,花蓮區中小企業銀行,日盛國際商業銀行,高雄銀行,澳盛(台灣)商業銀行,花旗(台灣)商業銀行,將來商業銀行,永豐商業銀行,京城商業銀行,連線商業銀行,中國農民銀行,臺北國際商業銀行,中華商業銀行,星展(台灣)商業銀行,三信商業銀行,上海商業儲蓄銀行,國泰世華商業銀行,第一商業銀行,合作金庫銀行,遠東國際商業銀行,交通銀行,台新國際商業銀行,華泰商業銀行,第七商業銀行,板信商業銀行,大眾商業銀行,高雄區中小企業銀行,慶豐商業銀行,中華開發工業銀行,中國輸出入銀行,兆豐國際商業銀行,臺灣中小企業銀行,台中商業銀行,臺灣銀行,元大商業銀行,凱基商業銀行,臺東區中小企業銀行,安泰商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行
2020年1月,0.012461524669037445,,0.0077416500774165,0.00272137324680762,0.010494886819534619,0.01376056129255398,0.012895174708818636,0.007306351371835683,,0.006741241403736608,0.008201865437468892,0.006579632545288578,0.00436995436995437,,0.005498159890036802,0.005745658835546476,,0.011404819727255745,,0.011804372044295906,0.011964179104477612,,,,,0.0033246192316435555,0.005191209551825575,0.008707955495530259,0.015777901378339388,0.008317118421648038,0.006553829103015547,0.008696016595771431,,0.010574232400995526,0.003202241569098369,,0.005793602896801448,,,,,0.002357529541882531,0.007064609123283026,0.006643513448682248,0.007705263973050936,0.004080695354711672,0.008029673106709058,0.005495182095249823,,0.01013215859030837,0.01109777454202003,0.0028540849090260435
2020年2月,0.00986531190926276,,0.005438256561863289,0.0004178854993731718,0.010373884158293566,0.008357857563272513,0.009364153904308083,0.00749876517339959,,0.006633538043223477,0.0066465906646590665,0.0067309863366469555,0.0037267300151895156,,0.0031378441684712954,0.004448398576512456,,0.011005169655325485,,0.005552832383474654,0.012070062943492303,,,,,0.004725256069266029,0.007309312924585089,0.00880989674903302,0.010495121256826358,0.007367398032076173,0.005988748935213411,0.005827020727545159,,0.007648868338417656,0.001996007984031936,,0.004983189241114313,,,,,0.0017416545718432512,0.00501210922895032,0.005589189412566894,0.007542172836663021,0.0023210526315789472,0.006834468367330432,0.004728385615914307,,0.007581280069981047,0.009195447179867632,0.0028429282160625444
2020年3月,0.008918782778749,,0.007527214569468091,0.0002757183996078672,0.012984571461345807,0.0014317735230515538,0.011219481464087923,0.008121553584272356,,0.006204818559672252,0.008459227376361041,0.0054090726863416285,0.0002611989029646076,,0.0024769992922859165,0.005913272010512484,,0.010483523928986715,,0.0057711115922444624,0.0003029385034837928,,,,,0.002792114392080548,0.005913609873157353,0.008394800639603859,0.011086925476993114,0.0023186500920980777,0.006166612573573916,-0.006698121155952481,,0.002375804342478346,0.003504555922699509,,0.0053856741068757106,,,,,0.0022333081965311215,-0.0070222422111374605,0.0037181729631220084,0.005444785276073619,-0.0015287431001818111,0.003987142493073881,0.0003147675690003645,,0.007318773234200744,0.0034123737324776547,0.002521613832853026
2020年4月,0.00986581319552515,,0.00623340293121972,0.0037524587683461946,0.0051675733976239945,0.011975806654680787,0.009775691871150035,0.01034603605113593,,0.0069874179463220555,0.009371438220271013,0.004933459207601181,0.006548480463096961,,0.004260280730077582,0.003998968008255934,,0.009039784135405973,,0.0059437762791960495,0.012556841670111616,,,,,0.0032619486597645726,0.00706984667802385,0.006879951602211367,0.011170229316406858,0.010761341007665239,0.004881996771303554,0.012841456605802435,,0.008255591054313099,0.0026854983091306943,,0.0047553944005230935,,,,,0.00215097520565067,0.011686747803026715,0.0031665480500458996,0.0075579187238891,0.0029634888492681365,0.007540178031981311,0.0096422227860949,,0.0042282073559223865,0.016800305460099276,0.002684323550465283
2020年5月,0.00886396001046238,,0.0041821537316287655,0.004820359281437126,0.007037000903228649,0.009949504021715266,0.008439821693907876,0.007224934284641382,,0.005281854725624007,0.004143355907962815,0.004822061688508125,0.005590982976975153,,0.004647213905893919,0.00471728182571556,,0.005667028199566161,,0.006942433433418177,0.01127983761144942,,,,,-0.0003399722356007593,0.007108403148007108,0.007352192937824361,0.010483584913096599,0.009139108554996405,0.0053701191535689904,0.006428629923839161,,0.008704900700823642,0.00257604280194194,,0.005438959503399349,,,,,0.002027340129749768,0.010485192991420238,0.003424087256983473,0.006565046785390884,0.002998284789039722,0.007740455826843137,0.008377344745947915,,0.005060961582700713,0.005090078355143184,0.0032091281868425743
2020年6月,0.014279494993469742,,0.004182363342815407,0.002487180274511008,0.004499808304130541,0.010655717430557272,0.010033995600569338,0.009267510247727678,,0.006248368288225568,0.00523183572035838,0.003146691346598797,0.007431392324433356,,0.003601600711427301,0.004639498432601881,,0.00739134719621563,,0.004577382610463234,0.01111715005682099,,,,,-0.002269117313365101,0.005910570498543773,0.007574482410368625,0.009006506387023687,0.007760699929061244,0.0063019817229695045,0.009686956157088042,,0.009893430685033459,0.002762158429515636,,0.0050519884861657755,,,,,0.0007148780418060679,0.009532808103940625,0.0034736984000248864,0.0066913929568309565,0.0024897083180222927,0.007804772630931502,0.005818772856562373,,0.0071925269346703674,0.0009031066870032914,0.0025584795321637425
2020年7月,0.009582653966074545,,0.0064965197215777265,0.005757401290869974,0.010100875940523705,0.012409079814498413,0.011048889301979737,0.01281221499808773,,0.005103953401193806,0.003889190657251494,0.004334745502548044,0.010057346045911698,,0.004471994686738986,0.0044695511825687505,,0.008412567985287788,,0.007679092430503103,0.01439291716970859,,,,,0.0020091117462293783,0.005621326973852312,0.010503879841476004,0.009781219715096783,0.008436764065565174,0.006719034154737025,0.008040555982630737,,0.00970256892509261,0.002948982601002654,,0.006277244986922406,,,,,0.002599405850091408,0.009672889360869687,0.004128435632527945,0.00836732757802865,0.0035824452240683126,0.009821304550319886,0.007150524056067685,,0.004304331047585122,0.009889737403545151,0.0023662176920276664
2020年8月,0.008413361746879584,,0.0060474336140711,0.0062434022017795205,0.010384058425172435,0.009694020411513097,0.008111246555319973,0.009321686111273963,,0.004685788353779889,0.006160031124367786,0.0035736757545953807,0.005761020523635615,,0.005552617662612375,0.0043954683340555935,,0.007215231723681908,,0.007256990189079187,0.01122153788727137,,,,,-0.0010196278358399185,0.006861499364675985,0.008259814661007527,0.007195254791163155,0.00727017648179204,0.0062059167007458066,0.005505992424085612,,0.008729517509531144,0.003133568350959655,,0.005235602094240838,,,,,0.0011978780446066967,0.00808346095477004,0.004427557944377517,0.007537877363810669,0.0049344633307362475,0.007300099879008356,0.007731958762886598,,0.004672068129398545,0.006390094358402675,0.004537205081669692
2020年9月,0.007447100851882385,,0.0052263135282670774,0.00196969696969697,0.009959515771705877,0.007453278672748619,0.007024317160308862,0.006597095526527038,,0.004414567498679648,0.0021145754666091273,0.001974605231786865,0.005255398491024196,,0.0030344342319363208,0.004452139500371012,,0.007639043139830222,,0.008141660487618656,0.016545535276109462,,,,,0.0048246480264086,0.004695229311645846,0.007269420016750419,0.0082794702154948,0.006400096675389141,0.005825913934979091,0.003117837748549483,,0.007542216947066323,0.0021509581540868207,,0.005909617612977984,,,,,0.002057436776682383,0.006347081894603946,0.00468265975073842,0.0073544509361058745,0.001363020410966503,0.005854289641788631,0.0065628720005012214,,0.0036909085540496648,0.0022029928948517443,0.0036231884057971015
2020年10月,0.0071991491914591916,,0.006772328468038653,0.003902466814789495,0.008925152434534154,0.008310500539394923,0.008276508548010037,0.006991787193836761,,0.004131260636133919,0.0012498383829677197,0.0030574134648244885,0.0052852101044872125,,0.004728132387706856,0.004493137194558995,,0.005250454366243233,,0.007202276707530648,0.013868445262189513,,,,,0.0018585790318492862,0.004912619795441733,0.006853937737938446,0.006666302158031317,0.006792138342940482,0.0058665702222147455,0.004367711895834191,,0.007488931845108187,0.002824583617415019,,0.0057570523891767415,,,,,0.003204669661506767,0.005327362835023714,0.004836435855483181,0.007750500630423496,0.001879321115099154,0.0052209869193763775,0.007162568602523953,,0.0042360416544096014,0.00427401163480945,0.005048683736025965
2020年11月,0.007453048485174622,,0.005815402094940052,0.00335826160575702,0.005846556149214702,0.006925403510755576,0.006713802922145926,0.007035971223021582,,0.0036442402810783767,0.002900605904344463,0.0026153967800208017,0.0058483463296585105,,0.003489792357354737,0.004298962107719708,,0.0038422842907104874,,0.006183471824844872,0.01576788964670278,,,,,0.0010138274803570926,0.005689558458209792,0.007601939535943246,0.006559142011221764,0.005970366264250047,0.007507762719874636,0.006565894168422345,,0.00693563655037153,0.003957910995269814,,0.006774065008254113,,,,,0.0018298261665141812,0.007561217567387903,0.0049016111116772475,0.007743745786491263,0.0032782596182776708,0.0005529510758504628,0.0048873488780281134,,0.003572265167486531,0.0038325529939350835,0.006114008271893544
2020年12月,-0.023571056169909173,,0.007451085234474018,0.0009843626954663066,0.007441562600064041,0.002788413707494946,0.005999144587263355,0.006198169244454647,,0.003478756772169946,0.0012688717794313734,0.003610720690156545,0.007466772860769575,,0.002959610027855153,0.004296059899349454,,0.004688559342264832,,0.004338022119617739,0.015306670101543548,,,,,0.006361751022924724,0.00558793007104654,0.00664858321087079,0.0013083117001035918,0.0036705530451911195,0.0060317578680055845,-0.005682750697521746,,0.0013009593804720447,0.001925483777799172,,0.004471107589563643,,,,,-0.0006323837994768461,0.00663521585663861,0.00625145412059844,0.007513030139278679,0.004049100895971262,-0.005534802288148584,0.006807392589496313,,0.012949390190909354,-0.0010591925693567443,0.006791778373547811
2021年1月,0.01094443385696006,,0.006316111764066806,0.005630883012102197,0.01134276384601648,0.011086755101579625,0.011361170612290316,0.008522240621252784,-0.0034861068389213574,0.005745390293254296,0.008701415316201309,0.005330477504295845,0.002803142204914731,,0.004424011103400416,0.004622674217034555,,0.006906313529534702,,0.011784559532588348,0.014416217712570005,,,,,0.007827080025626027,0.0068297331639135955,0.0086641299876594,0.011876017168367243,0.007093981542849568,0.00645840587640319,0.006917943799359223,,0.009290049175408622,0.003553933339736817,,0.006231753873792948,,,,,0.003784729191157496,0.003896354270600451,0.004502818055794469,0.007386087800818364,0.004614593089983246,0.006628673052827291,0.007345442721804289,,0.007134432266045281,0.009637921280206902,0.0028399006034788782
2021年2月,0.010251503553854565,,0.004995083967806165,0.0033569250566481104,0.009199366622005397,0.006167468063729008,0.007610434628033064,0.00605038105765315,-0.004217673078901347,0.005328384463432823,0.005122622782864827,0.003985913624467841,0.007127583749109052,,0.00220884403828663,0.004733243732834687,,0.004534739512823183,,0.005660457963089542,0.012097888716433143,,,,,0.0018086201619410668,0.00435367687801789,0.007906585395618301,0.008454482803885534,0.008130825718314501,0.006056093736351952,0.005062107381731688,,0.00770510249009344,0.0027863182167563415,,0.005044843049327354,,,,,0.0013488692457811961,0.006625002536371568,0.004523287864866775,0.007391745311398759,0.0038923968514834356,0.004759322363149247,0.004469307257375107,,0.005829815341317021,0.006823671497584541,0.003004595263343938
2021年3月,0.009311795846341795,,0.007989899285345188,0.0057079523413688,0.008847645077226213,0.007989931711121648,0.01014106445526743,0.010246557796990073,-0.004335260115606936,0.006567987393066186,0.013352428288614633,0.004898154232124724,0.00801804471665185,,0.0045715271488333984,0.005282712179263903,,0.006193582394412598,,0.00916670799005405,0.031376707628968874,,,,,0.006416461542716486,0.007237825505467705,0.009431352330172782,0.009128487078038905,0.009069765353496349,0.00669062985050241,0.0061880687563195145,,0.008869664532277074,0.003940034595425716,,0.007111658640385261,,,,,0.003039859086905878,0.006016139386219344,0.004621358060427002,0.007567880822921816,0.003978984779417446,0.006900259160896391,0.007205644920169826,,0.005608974358974359,0.011590097548325322,0.0031847133757961785
2021年4月,0.008889602913219267,,0.00737312541537039,0.006886862620864439,0.005975289916895756,0.009544949013829383,0.010946289828414085,0.007828223037764887,-0.005287165664524155,0.006323133948688131,0.004801442529458632,0.004897345248035436,0.01253758075865157,,0.0056111352762070466,0.0051387461459403904,,0.0041022848881963085,,0.006622424030736989,0.014154136495107592,-0.010328535325788375,,,,0.004653997451382348,0.005874980416731944,0.007579849031010186,0.00947389382968176,0.008693092359088496,0.007266827435997568,0.006375960416750473,,0.009814829292935368,0.0038244574051056507,,0.005571341021783943,,,,,0.002653352353780314,0.00852753460979867,0.004615201381582865,0.007631144503217547,0.004485840061670791,0.0056718153792229935,0.008177856879833068,,0.007310690106389031,0.005456565736735585,0.0015901060070671379
2021年5月,0.008226180017570481,,0.006614093106079878,0.003674540682414698,0.01013019795403215,0.0062839522924962215,0.009649991883707522,0.007966260543580132,-0.003743371113652906,0.006890246621772287,0.003512954017941158,0.004499650685012611,0.000529287226534933,,0.002429606490520196,0.005172805820827649,,0.004285941550238159,,0.006882377206377235,0.015115354017501989,-0.012661039537983119,,,,0.001771773434472067,0.005926388022457892,0.006300003137451762,0.009284788400559029,0.008767824269087959,0.007331402633828179,0.003416810708686739,,0.004835717278113592,0.0030493615399275775,,0.006055891993999666,,,,,0.002111691350626373,0.001486988847583643,0.004985797429632719,0.006997466145352642,0.0036183767834788725,0.00857546491742604,0.004518627812615271,,0.006786370705499788,0.0040411315168247105,0.00211864406779661
2021年6月,0.013934900352316348,,0.008493183737483413,0.004804656398429564,0.009899229986732991,0.0075029970330529935,0.00893105095364518,0.01000448826535783,-0.0053252584316591835,0.007700988082459472,0.0007570350182769883,0.005314166200253336,0.010942012019043159,,0.004831126256308502,0.004514672686230248,,0.004754313840646587,,0.008215118119299054,0.01869785771181822,-0.013707865168539326,,,,0.005879605461988626,0.006743140598356844,0.008258077277306977,0.009373766885793685,0.009591497167719842,0.008156151969327292,0.004388303326087848,,0.005647585703504843,0.007008903201363895,,0.006955945677376615,,,,,0.0002847056143947159,0.006976696254362582,0.0051120295845116384,0.006918857638252113,0.0039020727909452155,0.00799093320631062,0.008551690556620712,,0.007225392898310326,0.003997361741250775,0.003342128408091469
2021年7月,0.010871854269769402,,0.006293353815135732,0.00530452412030994,0.008948662253033831,0.01028376594808623,0.012923043168229937,0.013335808215657437,-0.005243288590604027,0.007144929837336502,0.007221458046767538,0.00633190900193359,0.0077936623990790726,,0.0032217878774861465,0.005117125312713214,,0.0033650315587904476,,0.010186949653232833,0.01687249597290488,-0.012461765039084628,,,,0.004132683781268816,0.00601758987810523,0.010532286550386098,0.009822432660107312,0.009906491826574904,0.010158580879491503,0.007478197082076779,,0.009682990764104952,0.00314315649109439,,0.005766695957820738,,,,,0.0019031387586990484,0.006793130404208327,0.005618200194209389,0.008112292985054531,0.0028386100158165188,0.010201252527888316,0.008021795065839261,,0.008535346204093483,0.0030589543937708566,0.0036796916067986683
2021年8月,0.009989539748953976,,0.009402757824096834,0.004778574206812247,0.010023912621986687,0.010616253913773745,0.00994632573265103,0.012312916434818588,-0.005054227650837106,0.006892001679380156,0.003560321715817694,0.005709517849693068,0.009786962145651192,,0.0005150435641014635,0.005138049799559596,,0.005262900464661286,,0.00859117445660998,0.011194863772120523,-0.02484400277328403,,,,0.0013679142044210988,0.00617670054730258,0.00753998378774817,0.011148023271188683,0.009780592626102692,0.010377931704945923,0.004190228225051869,,0.009067010685685077,0.003041535975667712,,0.006619256017505471,,,,,0.002300156183444555,0.008143727253228383,0.003975019825535289,0.008229004307238507,0.006510292474033422,0.007541735819584106,0.01101108660846449,,0.006793478260869565,0.002914815989847716,0.0053705692803437165
2021年9月,0.0080277321656632,,0.005156868776192857,0.004647021175946796,0.011050809877084313,0.005480593715887833,0.007488785828328138,0.007592938136931247,-0.005075605371682352,0.005713604232620669,0.001887116143420827,0.005242479538281394,0.005095641266854813,,0.0012872221745473269,0.005101173269852066,,0.005211986594965318,,0.006216325287982951,0.008172121507077098,-0.021861777150916785,,,,-0.008413793103448275,0.005840211805014795,0.007935035099731872,0.009611490814125503,0.007812078606231683,0.0062409810951628356,0.005875440658049354,,0.006894040538900352,0.003230096902907087,,0.006967503129933047,,,,,0.000850677706572903,0.005253679606786454,0.0056018811255137526,0.008833657733193593,0.0016730188347206854,0.005600026084546537,0.00545393777345649,,0.006194101131725954,0.002674750356633381,0.005707151774567505
2021年10月,0.009016330988240673,,0.005462094122729127,0.004754622549701098,0.009857552596580622,0.006999896531092406,0.008237731297429158,0.006885876719660914,-0.005534269902085994,0.006901393239010692,0.004816337015155407,0.004747004231412012,0.007301231095026629,,0.0018862262614138122,0.005199108724218705,,0.004678884833423934,,0.0063412569655075125,0.00874788357655406,-0.023835189843094982,,,,0.0007449508884229114,0.005505583126550868,0.008054597939195432,0.009586953460828081,0.005923462394103503,0.006502309496943671,0.007026612284456649,,0.008606820133789782,0.0034129692832764505,,0.006681877444589309,,,,,0.0017842981760507533,0.005085616901560851,0.005119487655907177,0.007642047804151848,0.002504584499565679,0.004928877519430368,0.0032600211212636026,,0.003188867951877084,0.006937855787476281,0.003904170363797693
2021年11月,0.008577194752774974,,0.005634692100907865,0.004066615027110767,0.006301797781461176,0.008072860914864768,0.007610301028491635,0.007296654147194587,-0.0054504648925937805,0.00449733172663109,0.005115743701240568,0.005014909189482245,0.007859686553817673,,0.0023095675976220007,0.005097417308563661,,0.001115584226609109,,0.0066994256630884845,0.009059247478509452,-0.0284209236800196,,,,0.0002759153491708744,0.005480509455808568,0.006881958212597224,0.008701368699572077,0.0054008150647693424,0.006383124941888904,0.007130948315690095,,0.00793798300887927,0.003213003213003213,,0.004436749269559571,,,,,0.0013304271520366859,0.006627866661729708,0.004777713199294671,0.006229099731165169,0.0021780266646175125,0.005087514963279304,0.0017054452430259471,,0.003864455659697188,-0.0006513500710563714,0.0031785272823591734
2021年12月,-0.02830016907270126,,0.004363802307396122,0.0022814106264258814,0.009127837062427209,0.007099619852444468,0.007740918794886947,0.009403395590628284,-0.00581896551724138,0.003369011541685473,0.00021452322213879653,0.003926419024171106,0.0039054058226050447,,-0.003593429158110883,0.0048095965597238725,,0.00800694578429481,,0.005884490663088449,-0.025163151326691353,-0.036322360953461974,,,,-0.0019967829607854012,0.004682941808690311,0.0069729182485446725,0.003999772601760712,0.004374860210243793,0.006297118227192975,0.0019314729493189547,,0.004576727669707821,0.003205128205128205,,0.0019559902200488996,,,,,0.0012020606754436177,0.003958277614335383,0.0037779286325669253,0.00813072183792131,0.0024406992192748064,0.0006909220965014957,0.004736826175126366,,0.007665805340223945,-0.0014515543728075482,0.007513541848680762
2022年1月,0.012350172902420634,,0.007402599262126469,0.007349702708654481,0.008003664555155006,0.0076945750825989975,0.009594860086019221,0.008718344972372468,-0.005517092167892687,0.00703930412371134,0.004298178085706954,0.005323331217202397,0.0032407045009784736,,0.0070144114271138884,0.007383846415994547,,0.005389514943655071,-0.008240482822655524,0.011992574690903996,0.004360193509540518,-0.03354053354053354,,,,0.0047272827799740135,0.005065622841353903,0.007719324843339398,0.012896897773238328,0.008033254558482538,0.00629682863688154,0.004879812036869691,,0.009813167790843432,0.004339213281765871,,0.007292566983578219,,,,,0.003984744122502419,0.004204964463207396,0.008917873067630477,0.007455775479131677,0.0036259257418360755,0.005162520756950496,0.009952664158271635,,0.00862884499612992,0.005874097834803528,0.003652809184205949
2022年2月,0.011564731449860291,,0.004793126188723968,0.0064553345786177345,0.009936962394807937,0.01836649024334301,0.005483908569733064,0.006704994927141996,-0.004672897196261682,0.006160547936429978,0.0006641528837089725,0.0049268490140519285,0.0058603055617317285,,0.0029150823827629913,0.004587415755790905,,0.0017457028852056477,-0.008060747663551401,0.005835948884654186,0.008600670852326481,-0.03682454969979987,,,,-0.0013570775749854598,0.007339449541284404,0.0066030953191811405,0.008955634603633245,0.007386331103192816,0.004936892930883499,0.004367774638857166,,0.005571478795607172,0.004335123927999246,,0.005701070295272414,,,,,0.0018420903474465793,0.005399748011759451,0.007721065526564956,0.008019183756092244,0.0025603629079185538,0.003310957535524675,0.006973628113770632,,0.006046365017050176,0.009204470742932281,0.0024297119055883376
2022年3月,0.012696509111765779,,0.0088979493944118,0.004278253139237693,0.010739875268883765,0.00854433095871599,0.009003855768823356,0.009887585755791843,-0.005923650724001755,0.006764761884612944,0.0030702507729302646,0.005969062574035445,0.003805283185700977,,0.004441248625327806,0.005790723261335341,,0.006711409395973154,-0.0052835505459668895,0.012402796928697916,-0.009009586028736737,-0.04292859127535426,,,,0.009366649218986748,0.008323152107513745,0.01116786858974359,0.010768575081687739,0.00998372925479987,0.007078193934470402,0.005727837289225637,,0.007053483441335444,0.004397705544933079,,0.007211279733075019,,,,,0.002334477133374585,0.006880007996135202,0.008734434164812429,0.008071776722237745,0.004232068976407794,0.004497599595721384,0.0074507635112299134,,0.007116104868913857,0.0073669630848907,0.004987960096319229
2022年4月,0.011489962944203035,,0.008273004193369729,0.003559925411086625,0.007860216117306694,0.008718395815170008,0.00522769451983793,0.010276215263202082,-0.005871925548415688,0.0052239200549886325,0.004728335625859698,0.006968641114982578,0.003076873768048589,,0.004853118020958599,0.006880459495034103,,0.003713578366025519,-0.011618257261410789,0.009394034716463153,0.0056757171345298355,-0.0296043267862226,,,,0.003396007620309782,0.008142454912107145,0.008860133778008598,0.010233234848269332,0.008276296948279712,0.00444247369533416,0.00983903420523139,,0.005511570707886752,0.006805329243745806,,0.006810074586531186,,,,,0.0026127803874697723,0.005799477845389818,0.007635710101180606,0.007117216515671862,0.002844316169752729,0.004769626192406548,0.008395398324245245,,0.005316676350958745,0.0034999105136516396,0.004656778199379096
2022年5月,0.01326554928906188,,0.007766397951631293,0.0031362262644694075,0.013627620174747434,0.00902634633803998,0.011398176291793313,0.013717558141470642,-0.006454484754061874,0.007783396477656421,0.003413408900624718,0.006410628973950645,0.0065785156506332435,,0.004706889174154899,0.006019429048215031,,0.003016175071360609,-0.012333852233265477,0.010550141090454244,0.01651582671015758,-0.02571179546775131,,,,-0.0022114108801415304,0.0065082488270016645,0.008450472250904277,0.010807946099278456,0.009349572063759864,0.008727616766051263,0.007741987243772314,,0.005409301854532673,0.0070409134157944815,,0.007123727905731119,,,,,0.002118112650149104,0.006374824191279887,0.0071516425964132675,0.009241329366016467,0.005571921513363867,0.0044953113902200005,0.008100780320063485,,0.0038294168842471716,0.006448550065276734,0.0015557476231633535
2022年6月,0.015234596580319278,,0.007738286653497287,0.007585148456407532,0.013507771724999524,0.008466528811934788,0.0030036617674355816,0.011253395421032208,-0.006831672079740172,0.005566881806754202,0.0016554829595620696,0.00620777027027027,0.003278688524590164,,0.006427993699714784,0.007609867461475046,,0.0042945870513778055,-0.01245314955869907,0.012719779181003516,-0.0015268996779195991,-0.01279887482419128,,,,0.0068789037778939546,0.006989247311827957,0.008747112587454484,0.01204549839510287,0.009601435181159586,0.009474575515842952,0.006047426737081909,,0.009724352946998565,0.0070212561315764165,,0.008598914387058634,,,,,0.0013548262227997898,0.0038448132366854224,0.009694227895140769,0.009902543902324194,0.005220951796256035,0.009681400557663299,0.012915811778951262,,0.008350730688935281,0.012059750582431136,0.0035574528637495554
2022年7月,0.01424396408730681,,0.011007187454985273,0.010517775910526468,0.012242593620750962,0.01646878256585115,0.016444701795020267,0.015069347046906654,-0.007419064748201439,0.007952566201854382,0.009304967017605172,0.007955987643974042,0.00819833087874325,,0.007479716024340771,0.006201935003721161,,0.0017354472453451775,-0.013563049853372434,0.014502248952819841,0.01628128116520166,-0.012564776034641869,,,,0.003421751389231064,0.006868656032969549,0.015354732510288066,0.012333790458830762,0.010649139583641987,0.013102439237438037,0.008656587827442615,,0.00481825658904261,0.007127922448203763,,0.008396704689480354,,,,,0.001955330340668117,0.013139460165524895,0.011817793283040622,0.009197012138188609,0.005802346682011716,0.010668098626213809,0.013195488100939705,,0.0039748953974895395,0.009197869160311194,0.0049601417183348095
2022年8月,0.013429155956565074,,0.011603990178940501,0.008645533141210375,0.014810597034786026,0.01143465079770096,0.008557268722466961,0.013164540977396135,-0.007810731265564863,0.00774290663147476,0.004747008509614333,0.007259517340198462,0.010013602766442139,,0.006592483728742389,0.0059626260142611265,,0.007221903195351508,-0.013216403162055336,0.010663002101735769,0.01570620163991223,-0.010888252148997135,,,,8.23045267489712e-05,0.00691594467244262,0.015058307998470185,0.013357125086859918,0.009940269826299872,0.008849519000565883,0.008602062864364629,,0.01058255984367367,0.007685009487666034,,0.009565585033294577,,,,,0.0022413557468908022,0.010629702305375712,0.011154440001583594,0.007120130973341982,0.004101626412275903,0.011720640154841484,0.011148253659821826,,0.006605813115541676,0.009382687796784714,0.006677209629239149
2022年9月,0.01234663567092858,,0.009778763776146563,0.0028613138686131388,0.01646223369916075,0.00733999208602749,0.005199750590121587,0.009539805172992947,-0.00584192439862543,0.005812815997858165,0.004797161132042408,0.007403763079581453,0.006032285471537808,,0.0066895225353290405,0.005511054149311119,,5.837995621503284e-05,-0.015781563126252503,0.014213120970800151,-0.026734340058795446,-0.012189812799303439,,,,0.0054745529573590095,0.00716135913454213,0.011246110343580936,0.012463963264108275,0.00920502465074398,0.006348459910651305,0.0023484935273227173,,0.008466845839736016,0.007062516348417473,,0.01569674319273892,,,,,0.0012125784807738946,0.005339861014395953,0.01123832691669766,0.008091113645470518,0.002082653042858943,0.008765690956282386,0.008771780415935685,,0.006621510797922425,0.009640200394716867,0.004758547761720127
2022年10月,0.011148069227171145,,0.007308544540801306,0.004806705940971307,0.005244781714728692,0.009281334781423484,0.009632199861207495,0.011127824689754196,-0.005884389061959155,0.005806484764400596,0.006650914500743853,0.006356136046567566,0.005294651561502,,0.005118175765645805,0.005089390578102571,,0.006107535207859459,-0.018549104306949563,0.009496398448562458,0.006874763048148616,-0.011277920175759794,,,,0.004056350380968043,0.00680786686838124,0.008836886876186403,0.012303300285912656,0.008563320071488231,0.007728670096585672,0.005555451637642393,,0.007937088961284576,0.0071490845684394075,,0.00901669956783866,,,,,0.0019027200857563982,0.008375209380234505,0.015030813166992334,0.008425066109095382,0.0036752656959595487,0.007173641299277972,0.008198270972620868,,0.004746257758305951,0.011399643761132465,0.003888987095633728
2022年11月,0.0034347030360769174,,0.007881941140828354,0.003031804798414133,0.010888407367280606,0.007660009804130523,0.010772818517777045,0.010915521260348846,-0.006808216016616663,0.005285600296806786,0.011372170367986267,0.005134965097815992,0.009080627448409252,,0.011249381902093292,0.004338394793926247,,0.006078676541309993,-0.017503217503217504,0.006817055948657661,0.015579450418160095,-0.017333333333333333,,,,0.00274919701671294,0.005913173652694611,0.005649610284441745,0.01035368738817424,0.008307715312319958,0.010147617553766253,0.009921219260786335,,0.008020182922790687,0.006907269901571404,,0.007764138075752806,,,,,0.0021126188348094582,0.01322032834665709,0.010437210755501747,0.008688294223417598,0.0056209992045755846,0.0028652000216923663,0.003901127176745962,,0.0024089855159745853,0.013908308190448157,0.00035106196243637
2022年12月,0.003821562431101639,,0.007110456670191424,0.08074863474895287,0.013698914096022695,0.004104947564383643,0.006758769935234989,0.011848080579518848,-0.006597222222222222,0.006437077566784679,0.007761118277750756,0.006827553972583288,0.007519900822132324,,0.008529567808023508,0.0038535645472061657,,0.0033437125748502993,-0.018281535648994516,0.007250847383815876,0.012400688403234552,-0.015958642391548664,,,,-0.014988998899889989,0.003864734299516908,-0.0016704812293790684,0.003419788503116929,0.006110367704692987,0.008044705148525849,0.008422469620897911,,0.006165788545149002,0.004965753424657535,,0.008039836091083562,,,,,8.207260689957048e-05,0.009535666496530603,0.0090592401370402,0.008426803885291398,0.0027766106619824546,0.0056399713979263496,0.008948181892133734,,-0.026493506493506493,0.009799082250132544,0.004204625087596356
