,慶豐商業銀行,三信商業銀行,花蓮區中小企業銀行,中央信託局,中國農民銀行,台北富邦商業銀行,高雄區中小企業銀行,連線商業銀行,台中商業銀行,中華商業銀行,王道商業銀行,臺灣中小企業銀行,中國信託商業銀行,玉山商業銀行,凱基商業銀行,瑞興商業銀行,安泰商業銀行,聯邦商業銀行,臺北國際商業銀行,華泰商業銀行,星展(台灣)商業銀行,合作金庫銀行,大眾商業銀行,交通銀行,國泰世華商業銀行,第一商業銀行,兆豐國際商業銀行,元大商業銀行,台新國際商業銀行,花旗(台灣)商業銀行,臺東區中小企業銀行,華南商業銀行,高雄銀行,陽信商業銀行,第七商業銀行,將來商業銀行,臺灣新光商業銀行,上海商業儲蓄銀行,日盛國際商業銀行,彰化商業銀行,臺灣銀行,中華開發工業銀行,臺灣土地銀行,渣打國際商業銀行,澳盛(台灣)商業銀行,樂天國際商業銀行,匯豐(台灣)商業銀行,遠東國際商業銀行,京城商業銀行,板信商業銀行,中國輸出入銀行,永豐商業銀行
2020年1月,,0.30955593828234584,,,,0.35214369342011,,,0.15537260351621426,,0.08534940141483766,0.15045981519262885,0.36350497772172313,0.26935681527652394,0.25520445670968406,0.20377109493721507,0.33237536745918106,0.3305997384318366,,0.09139153712487671,0.4295822038376872,0.26183696716955124,,,0.2746481689444642,0.2296738902559097,0.15828081452553194,0.33202214608684444,0.35695999408351703,0.6229167259291568,,0.2650418524789545,0.19214476018748086,0.11355919959546341,,,0.3523020881157361,0.21006820182474845,0.30322383517161633,0.21547808664036425,0.2940417630080327,,0.4543052270623878,0.6053628115519705,,,0.5940275762731324,0.41353781337295387,0.07600957681188951,0.1510919900809656,,0.29724294456202177
2020年2月,,0.30823811852576355,,,,0.3526343181423904,,,0.15446604638877123,,0.08610234722874852,0.1493325342669793,0.3590630580019225,0.2716675897511969,0.25422674292498604,0.2017837902549982,0.33237723784519346,0.33731760088557916,,0.09171203589036615,0.42103045107874765,0.26212286076389574,,,0.2733553736084924,0.22942388752949675,0.15901125015024095,0.3315707961349791,0.3559857195609003,0.61797081128113,,0.2660230021213346,0.19063099059981062,0.11224620755152853,,,0.35205086170310146,0.21069361561759678,0.3036019864775923,0.2160457991211331,0.29646796223268485,,0.45773180081202536,0.605528902842943,,,0.6063025702802682,0.40577368529974245,0.07611217205183086,0.1477505353067131,,0.2927733696417672
2020年3月,,0.3081391205188511,,,,0.3436170566400118,,,0.15347839937822383,,0.08760973993705483,0.14751574539815135,0.37495012274429285,0.2722866992577191,0.24839292443419858,0.2012259229136498,0.32875716384458403,0.3435355864405916,,0.0883234399046528,0.4182246451956979,0.26133442426856573,,,0.2854261445657008,0.22707309897698066,0.1584781734340772,0.33115982389136434,0.35144183007186347,0.6264367089407867,,0.2639859502567594,0.18794457511575327,0.11132980165363936,,,0.34822657559804554,0.20782454123699654,0.29840656687590533,0.2117823698003693,0.2916721619542645,,0.45202855283430887,0.5996071136762686,,,0.6010387523696098,0.4029225699431654,0.07506643325818924,0.14631389976161746,,0.2958681475010684
2020年4月,,0.30723030928568884,,,,0.3415619248116333,,,0.15258695104844802,,0.09183552687202322,0.14626382715398517,0.3606135233867074,0.273878694398328,0.25029901810798033,0.20153405929576346,0.3343727221187333,0.34383895533132114,,0.08500650997053381,0.4133565327195774,0.2637717078325897,,,0.2831319680618998,0.22836994621088197,0.16150767421107268,0.3353345777597116,0.3515408283287482,0.6474788710350584,,0.2645950864795301,0.1871272690131814,0.11105507533837468,,,0.35236680040826956,0.21071460082938293,0.2985184574041771,0.21487896899821213,0.29691352547021393,,0.4527727121001663,0.6193006009002735,,,0.6452474951454841,0.4085320715457565,0.07308200234221214,0.1464440906424698,,0.2903876859954672
2020年5月,,0.30635235122909144,,,,0.3367384359734697,,,0.15240536805029203,,0.09434101111192876,0.1454730922442729,0.363351989710917,0.27484486434502464,0.25034546355809467,0.20016933467225864,0.3315629169078964,0.34497595990720753,,0.08212038532212261,0.4064638824511991,0.2658504164692481,,,0.2790286941716388,0.23389471145912566,0.16332317638642324,0.3364261534770904,0.3511313501380325,0.6538375372288553,,0.26613555561379143,0.19216478190630049,0.11063089639050455,,,0.35158937014151237,0.21007442697609005,0.30500228799884394,0.21717485872260844,0.3001897642530238,,0.45199662252011735,0.6060800022508106,,,0.6341534440918425,0.4102604776472662,0.07047516039428726,0.15047844078406145,,0.28668728624751494
2020年6月,,0.3058516670446813,,,,0.33821999507058803,,,0.1522818502504672,,0.09699812382739212,0.1450441237029197,0.38951520261369027,0.27739013150204944,0.24738349600228055,0.1997527618075859,0.33232312517994334,0.3443632502654425,,0.08154907480042453,0.4296854333199149,0.26531005388629975,,,0.2790984458469414,0.23182357063932607,0.1663759690945545,0.3344693262213347,0.36398768629108974,0.6399264760514151,,0.26337890097774846,0.18940786217020478,0.11066690440238255,,,0.34979636755054666,0.2088427807881741,0.30370205896649605,0.21874612416742925,0.29166266913053934,,0.4473861810339801,0.5988572024036959,,,0.6429787622189452,0.4101881733277325,0.06895022060234031,0.14933517697749354,,0.28595008995614923
2020年7月,,0.304931537540177,,,,0.339995419606945,,,0.15236729090784895,,0.10013940120584912,0.1441025667119526,0.3746882147955201,0.28170681413501875,0.2529871166499463,0.2005240140262401,0.33161622665808116,0.341698357332966,,0.0806497937800857,0.41853944151813627,0.26301359568426486,,,0.28406976893370794,0.235201377133461,0.1693437099776482,0.3370649279088989,0.3629524988478485,0.6219994145199064,,0.26826794280284383,0.18848179424316716,0.10772928720409802,,,0.3506786786786787,0.20682683266867685,0.30608939360850257,0.22707174303486946,0.3043319588572213,,0.44861916045147116,0.5913815095079127,,,0.6622299056072521,0.4106400186289214,0.06754402136099003,0.14294656883693774,,0.27770165229840915
2020年8月,,0.3066491952516832,,,,0.3422927646245127,,,0.15409958420096143,,0.1011679914718083,0.14266547217981232,0.37179108108428827,0.28491946174683436,0.2520967915590009,0.19823402140225718,0.3357398704432872,0.3425910770952068,,0.0819260774426791,0.4139015954479527,0.2621219081249137,,,0.2889160593366694,0.2341740659484237,0.17233093685029122,0.34185192680176923,0.36411231749855866,0.6180233606855674,,0.26620653149938583,0.1887727208679724,0.10592040781611554,,,0.3515425086119813,0.20664209022744603,0.31001558486358627,0.23040224342289126,0.3049645541290024,,0.45026550287107986,0.5837295388168172,,,0.640436502168741,0.40751282279344186,0.06595173635677908,0.14023634261893497,,0.27696589267276844
2020年9月,,0.3049774908689374,,,,0.343302389100751,,,0.15454703399801628,,0.1009679321869254,0.14155490509358543,0.3993738329758143,0.2900844526073465,0.2545698838219676,0.19678282118873988,0.3358147814741016,0.33900792836311044,,0.07922861907781928,0.4223840332868476,0.2608857164575293,,,0.29691972278723067,0.23051906610647238,0.17554199549920785,0.3454132225991957,0.3710387669729526,0.6161045743409048,,0.26796032787271773,0.19069594468955492,0.10484736881663857,,,0.3529475994625911,0.20743196881141995,0.30767916214005836,0.2345019749616883,0.30270135896586015,,0.4486061480004,0.5873796185345637,,,0.6446936795416743,0.40763475309572095,0.06435495038079853,0.13801253847573572,,0.28526542458235005
2020年10月,,0.3029791593195291,,,,0.3468875213281954,,,0.15476025825940537,,0.10113131125026188,0.14092392203248813,0.3841570669274342,0.2929870215954075,0.25862422776169697,0.1989170922775623,0.3404760324841382,0.33739754362980234,,0.08109513902023832,0.41267013708267997,0.260569278356872,,,0.3022552062079067,0.23048563061382585,0.17968317459673394,0.35248000718842665,0.37242989412343597,0.6321539492506154,,0.2719477007789402,0.19384801510577435,0.10390836729903331,,,0.354696750469138,0.20863496320667801,0.3088389683265697,0.23796649318232568,0.30323053898145713,,0.4470601431980907,0.6022908283031523,,,0.6634359031326372,0.41104845327141265,0.06293997490279052,0.137337013419625,,0.2811004372522289
2020年11月,,0.3020472727875044,,,,0.3497741475645158,,,0.1557626619231063,,0.10297653051509092,0.14171105456221228,0.3855037616808315,0.29547255776798054,0.25659673981058234,0.20053682462441585,0.3344698669059369,0.34496665518201597,,0.07786152052723307,0.4095714851840498,0.26448364574394484,,,0.31020448251291977,0.23112066790595354,0.18040404773818186,0.3579829419114377,0.37354775320326444,0.6318865900580025,,0.27282713921056917,0.19545168610006516,0.10342463405436907,,,0.35803880443785213,0.20899118117787324,0.30241334076084025,0.24013412414771318,0.30552258038682606,,0.4467603314291596,0.6054225524904483,,,0.6681982656932445,0.41496086883474137,0.06157712676737958,0.12970032771377413,,0.27772421537379627
2020年12月,,0.3026551300345604,,,,0.34310890130928423,,,0.1562158984160594,,0.10408957894991415,0.13822300417857927,0.4034580228483884,0.29564499159038027,0.2576589633455427,0.20233577213506004,0.33527359703055293,0.34755915503470924,,0.08165222493004784,0.4265762467648913,0.268410028762152,,,0.32405223590168086,0.23036548349843103,0.18606416864569852,0.35700839342527985,0.3700510896260735,0.6476571417358116,,0.2754058126039381,0.20195725534308212,0.10157021872654153,,,0.35589874326419985,0.21037773333941284,0.30236100988135206,0.24535121903323776,0.3084122295862924,,0.4456572135715006,0.5977823309629987,,,0.6519081177207654,0.4420917623438391,0.05931616832779624,0.1257708922161319,,0.28336532212969817
2021年1月,,0.30273546273546276,,,,0.34411027254019977,,,0.1561138516986147,,0.10501543257412872,0.13736583831032678,0.37893253018211337,0.29490381846652963,0.2573658184140879,0.2015646839571362,0.340567461969415,0.3450772288783121,,0.08044326797972094,0.42378610460577676,0.27027113642340145,,,0.3289400184914092,0.2284438046667788,0.18780764505803993,0.3629364628057783,0.3676600852168796,0.6541621183089673,,0.27833655233384014,0.2050319018960134,0.10093570750893129,,,0.36345416844093087,0.21121934498441722,0.3058940577044831,0.24708776176300573,0.3182453450040907,,0.4449096275397223,0.6026585583180493,,,0.6514230917060406,0.4184099155088341,0.05847223412460365,0.12175943057399709,,0.278403060379759
2021年2月,,0.300866101238337,,,,0.34006014184866856,,,0.15665991071831564,,0.10680265684515378,0.1366839452890922,0.37984399508613986,0.29375815934041866,0.2603282339528595,0.20186763478227107,0.34164485812307555,0.3428796082043448,,0.07862700943122784,0.41538828544934764,0.2672142059178613,,,0.33227517647550225,0.22723773659490584,0.18936101119104717,0.3620416072161145,0.3674632607548761,0.6426383645558801,,0.2772103702265315,0.20408895868973834,0.10070649701195729,,,0.36401163651008434,0.21202514499868513,0.30256575955577897,0.2464935858072353,0.31597826223639924,,0.443991716434658,0.6126231294724257,,1.0,0.6588214927862958,0.41247638740297426,0.05729810355849137,0.11952087914462772,,0.27415522171654116
2021年3月,,0.3014815843882029,,,,0.3382397663961835,,0.0,0.1558480368780798,,0.10607947469715838,0.13507884485378005,0.3877247864060493,0.2933820671322709,0.26039602136188605,0.19895197842758516,0.33628218493676115,0.3451623672706659,,0.07485825939331817,0.40966867699824416,0.2627233776177952,,,0.33386931855663304,0.22441034823888656,0.1874199267988561,0.3646852198983217,0.3661447584185941,0.6527360014711098,,0.275319066810221,0.20644203467137834,0.10007251447108963,,,0.3655467371603028,0.21134746903056864,0.30003678084548485,0.248198821289425,0.31831773543730063,,0.4402434167870696,0.6100272906118199,,0.45454545454545453,0.6734284476256198,0.414806643529995,0.05546365416226064,0.11474637546911143,,0.2742806378217817
2021年4月,,0.3014399687069619,,,,0.34103927194275707,,1.0,0.15694910588559147,,0.10601431619345798,0.13515604215696306,0.36933924540755203,0.2940789831979012,0.2660573261174584,0.19978872563142225,0.3375632400496597,0.35211843168774637,,0.07242203232437057,0.4095970550497953,0.26205854222502495,,,0.336351714525984,0.2274113222888505,0.19443106687366427,0.36587143457045085,0.36960178171652613,0.6635316372646647,,0.27787385959673094,0.2063124877475005,0.10058297508642573,,,0.3674627888612423,0.21372042930391588,0.3074231988630152,0.25256046835317436,0.33165547776421545,,0.43877631423430996,0.6184896660245419,,0.5333333333333333,0.677081530554337,0.4171573498657728,0.05351787181594084,0.11172886720295398,,0.27319942044368783
2021年5月,,0.2991568816794203,,,,0.3399140840871484,,1.0,0.15825528283467835,,0.10627755749405234,0.13473736635627712,0.36816203845583056,0.2933697619184895,0.26662351120310507,0.20047760274236415,0.33550069439723407,0.3511362751532275,,0.06897319621021945,0.40554690335067134,0.2628389839552721,,,0.33490410384894065,0.22598755753376157,0.19614400056772963,0.3661606014840604,0.3679963490620774,0.6673220146953465,,0.27627697331589735,0.20919806937412352,0.10045230044113879,,,0.3720015075928668,0.21293205190810036,0.3039965424925267,0.2521617592984315,0.33274833876542576,,0.4371505076081738,0.6169455459232064,,0.45161290322580644,0.674310616935388,0.41674121531037156,0.05243163044761714,0.1100423341384395,,0.2742434558679781
2021年6月,,0.29886764130009136,,,,0.3393514224148904,,1.0,0.160276423557977,,0.10545719443828588,0.13515053476304767,0.3869903858086237,0.2943522752969415,0.264917182986039,0.2029081039162466,0.33632443771122245,0.356759593425971,,0.06655202403542063,0.4048414872650948,0.2624545692101864,,,0.3304845845390895,0.2255958254836877,0.19815970181855455,0.3650049852915344,0.3657902194839042,0.655060164495423,,0.2781942196970816,0.21021719421341006,0.1009511172335555,,,0.3716129463785881,0.21249202890849186,0.30635726953019327,0.25562581255170785,0.3193398188509174,,0.4337610578197676,0.6150754012846659,,0.1388888888888889,0.6730674022208077,0.4073789593836203,0.05052907678345251,0.10669593047923859,,0.2790784007143866
2021年7月,,0.2994383586317565,,,,0.33834251863126696,,1.0,0.1605993321992258,,0.10457316879335228,0.1339881216602705,0.3680192700480628,0.29508854170768484,0.2724445030929612,0.2003445305770887,0.339839315770932,0.3586848951126363,,0.06376836696400219,0.4011751301356091,0.2603664811832844,,,0.3286046830069834,0.2298637983185115,0.2023651064519327,0.36684506900902863,0.36775676198694474,0.6511350215650835,,0.2765259665097616,0.20909549145897507,0.10102329851713779,,,0.379089780515173,0.21272141922039062,0.3051068436130066,0.25663657228697895,0.3439022556035875,,0.4343021786659928,0.6056470427955927,,0.15037593984962405,0.6709253927520811,0.40697721401051956,0.04989523049291559,0.10454789325915856,,0.27993899323741045
2021年8月,,0.29895818840994837,,,,0.33959700470386245,,1.0,0.16292821926185128,,0.10523405705321495,0.13191180667871755,0.3620120388580964,0.29398035534676603,0.2734708373467071,0.19838673285198555,0.33949992420130176,0.35824343620806115,,0.06178195035525763,0.39938866996720507,0.2601900643327082,,,0.3293471077731684,0.22688659104277956,0.20236150548715642,0.3696397167687441,0.3676861866438215,0.6499942652094837,,0.27364931774763884,0.205369454581702,0.10041336202788187,,,0.3772389530176336,0.21339174051521367,0.2960936772511407,0.2526544161051187,0.3510667839640288,,0.4304317028308561,0.6130432232713624,,0.1958041958041958,0.6524901347897257,0.4012780526698403,0.04891347568491789,0.10178953730166047,,0.27468727936105003
2021年9月,,0.29939972647836804,,,,0.3336427830047999,,1.0,0.1642689087775154,,0.1042864476386037,0.13109890326264595,0.38292472427903124,0.29447454107959536,0.27538692826009364,0.20223109972111253,0.33741310331815916,0.35841225109501806,,0.06108636600601809,0.39609051601797346,0.26081907738417925,,,0.3295501873030978,0.22602575295169092,0.20383479181762443,0.3713646667309733,0.36617673985546084,0.6529807790631319,,0.27227664201117047,0.20433297971091366,0.09994330827179351,,,0.37992175000643974,0.21274921652784443,0.2961708309122603,0.2529968390223108,0.35182152342912676,,0.4299046476288427,0.6163063812097277,,0.23333333333333334,0.6516900636726056,0.3964566564899621,0.047769775673054675,0.10155870603900681,,0.28509825381987297
2021年10月,,0.29901900724513386,,,,0.3396686190215623,,1.0,0.16712056544440237,,0.10271346267952047,0.13145608415360113,0.36680947156280075,0.29556504928015676,0.2794216479333491,0.2020456539186591,0.33584247926602695,0.35772867411523235,,0.05980101986235424,0.39193986979565354,0.2634487645600154,,,0.32968512844417414,0.22996048409593012,0.2064360396910985,0.373039034674989,0.36792836882884716,0.6503935763597397,,0.27492140678783716,0.2049958220584248,0.09944803137765353,,,0.3826147907442101,0.2118611688368743,0.29942241449298895,0.25783734259094565,0.3478432822471765,,0.4295098199384601,0.6368977253652666,,0.2564102564102564,0.6611960844294892,0.40212073500667567,0.04706141316310808,0.09968398694503446,,0.2853555326248116
2021年11月,,0.3004373952499693,,,,0.344557394729641,,1.0,0.16762656689596253,,0.10203689592684848,0.13117433319237576,0.3718481453958948,0.295233527474314,0.28078402102837857,0.20478944548125427,0.3326997632365842,0.3476202373004919,,0.05913954624161968,0.3885067784897373,0.26633064360809455,,,0.3342592152363233,0.23238147692668654,0.20675113171180795,0.3731046543952312,0.37651796177012814,0.6566504153906138,,0.27457815119428913,0.20623410658167968,0.10013384970449725,,,0.376626214242317,0.21065343467691147,0.3002241815639553,0.26198047302038735,0.3382632340775343,,0.43046904829415467,0.6150385537951553,,0.28994082840236685,0.6519961863007117,0.4035316754640999,0.04603275407501491,0.10004291890420709,,0.2932877159495551
2021年12月,,0.30238161355134846,,,,0.3533421132106019,,1.0,0.1672510974847116,,0.09980681330336624,0.12855658245984009,0.39430616988130496,0.2979044858393033,0.27725617073467296,0.20552101559882358,0.3299354778814464,0.3479502913835859,,0.06112497566328608,0.3943791026942629,0.27046140946426683,,,0.3356928537263986,0.23398471029517243,0.2060134907317379,0.37574685716936496,0.38180791087268007,0.6960654311689138,,0.27398026640256895,0.20362030328742683,0.0994411138062544,,,0.3729106949044054,0.20994178911600922,0.2964771538193233,0.26819057915753636,0.3304875571049524,,0.42792487933897233,0.5970873304828325,,0.3076923076923077,0.6551127878644973,0.41525635398504773,0.046368648416429986,0.10012988795843586,,0.30466735242279014
2022年1月,,0.3013977066597564,,,,0.34751135832364327,,1.0,0.16967994336294775,,0.09812074466748738,0.13091698421318235,0.37402827983778414,0.29452684145660907,0.28005586488542134,0.20291738350598484,0.33418695780410956,0.34742010390428213,,0.058486627749117566,0.3886880668412736,0.27159539955589734,,,0.33242622120529264,0.2312546124039223,0.20560210526730163,0.38034521530934773,0.37938285272178845,0.6863622203787902,,0.2737771125981776,0.22524449693587945,0.09974539969834087,,,0.3729583722165294,0.20988808982783944,0.30166674266952437,0.2669051551696948,0.3215921409060034,,0.4258546368836454,0.6020934385160706,,0.3705357142857143,0.63171834509874,0.40141627162737403,0.04455165921393269,0.09788200326325307,,0.2938254559756319
2022年2月,,0.30056629374151983,,,,0.3565447231537027,,1.0,0.17081076009268628,,0.09726529461516775,0.13078730814865847,0.3739841252076517,0.29367166743454426,0.27869645839634927,0.20276995133374803,0.33448392142903977,0.34674646010880567,,0.05764823952496446,0.3824808935920047,0.2674295066327567,,,0.33332441226913956,0.23085189190018252,0.20299093118890935,0.38205488622691125,0.3785086168384505,0.6824989960014667,,0.2739680153597714,0.22440164581287614,0.09894337668812833,,1.0,0.3731905205823529,0.21146270897922992,0.30304752271577856,0.26307089413918583,0.32242105770747076,,0.4266380655917198,0.6102183821569666,,0.38671875,0.6285845995638375,0.39979907593665037,0.04402756329807831,0.09868778304398483,,0.28658379953762353
2022年3月,,0.30399947461745586,,,,0.3558480510118945,,1.0,0.17212113588222405,,0.09254141162223248,0.1302797897381705,0.38681336446919345,0.29639130350070003,0.27666236541272565,0.20186851084794627,0.32861383772655417,0.34692724502979233,,0.05817228476579304,0.38917773926439436,0.2656976359102719,,,0.3337808376488809,0.229515344040898,0.19851230770793518,0.3808606337804026,0.37543143620159436,0.6615324943095405,,0.2699127253154878,0.22295159471942394,0.09836468707733924,,0.5476190476190477,0.3728436267419104,0.2104755595755252,0.3041092810163584,0.2580991702409107,0.32161076047915615,,0.42659450995777604,0.6178162583405143,,0.4143302180685358,0.6353217039116069,0.39174008254408393,0.04297568273260298,0.09616868625774293,,0.2887203331555304
2022年4月,,0.30337225336368606,,,,0.3552210518381053,,1.0,0.17218324921724845,,0.09002733864257696,0.13098529636854006,0.36702549517829447,0.29616587605604816,0.27790183503648497,0.19964983312359796,0.33581730881399113,0.34747658808875764,,0.05682711971055529,0.39028364821510414,0.26601343127647725,,,0.33294539523781236,0.22525581180343146,0.19664433774231838,0.38398931866913333,0.37144382276552734,0.6748543141800865,,0.269332746921337,0.22477143243875128,0.09843434580536126,,0.5290322580645161,0.37633580542999495,0.21380188445516055,0.3086319447970796,0.2585501877111596,0.32394494656207096,,0.4279895674564813,0.6327377886663234,,0.4368131868131868,0.6207964158868988,0.3978993074563171,0.04145025968837395,0.09682129735965536,,0.28568507754768235
2022年5月,,0.30031625040544924,,,,0.3532888111830323,,1.0,0.17341337907375642,,0.08478788905835169,0.1317340010579299,0.3672025677912561,0.29898552339259854,0.2780497295614615,0.19694517683425766,0.33201704297894397,0.346766225870193,,0.05608576183288827,0.3889152077765683,0.27072044246286403,,,0.3351123052962002,0.22489095261364686,0.19468342979534609,0.38232716874971173,0.3767165597529104,0.6708464385632613,,0.2678664333122932,0.2223723384094341,0.09810974831455459,,0.4594594594594595,0.3790319490217118,0.21610089361977564,0.3101228198081992,0.2576812857177097,0.3209346027448501,,0.43329315823250425,0.6313513289094017,,0.5,0.6150373434955687,0.39850558665695746,0.040701283753472206,0.09773040619365786,,0.2848308729877837
2022年6月,,0.29352817373002965,,,,0.34934909300226236,,1.0,0.1733893557422969,,0.08219322015152353,0.13116010292546287,0.39159298265375087,0.2997431041679218,0.2744681609599332,0.19435266930256911,0.32821020198871464,0.3459740455427269,,0.05735644930947271,0.3799856346121345,0.2730284156726937,,,0.3374667382475141,0.22569012549691544,0.1906882915025606,0.37681638302109516,0.38851659154973756,0.679399058383735,,0.26728353250746306,0.21449002455128358,0.09721038668703272,,0.46411483253588515,0.37571679471324154,0.216144949285538,0.3054821208793028,0.24983035997019098,0.3133425007147835,,0.4225675721024044,0.6294821400985255,,0.5272727272727272,0.6175400020297013,0.38777951492923984,0.03968271801900995,0.09689594448971009,,0.3004446882898201
2022年7月,,0.2889010730790319,,,,0.35349317381333156,,1.0,0.17555833095675946,,0.08131691589916262,0.13259162226777962,0.3662533703733965,0.298914210151212,0.274623536256628,0.19186632131808043,0.334675399287602,0.3450611196904013,,0.05590519190819682,0.37358218331687987,0.27124116595101705,,,0.33717675210183434,0.22729369239628758,0.1891650959253901,0.37347999310944935,0.38170753696357734,0.6699736328603101,,0.27160081103134026,0.21287282828645665,0.09805745843154011,,0.4882943143812709,0.37324446496083663,0.21776556136708455,0.3105859116363106,0.2511048001496778,0.3235794735288059,,0.4275074088652213,0.6374510686943569,,0.5476550680786687,0.6295999890087999,0.38836849026354187,0.03884930530815817,0.09505304712558599,,0.28582542082640694
2022年8月,,0.2873129960433592,,,,0.3541934411927196,,1.0,0.1769535354494779,,0.07790786446070973,0.1324470936216417,0.3689017528509919,0.2978673398746209,0.27276867489281187,0.1907872306063488,0.33053737629928215,0.34624764438532313,,0.05417495402859609,0.36180092535286185,0.2696737526459146,,,0.3362242107088867,0.224413544610957,0.1885065354984962,0.37093994417388976,0.38642216490139103,0.6505640521671479,,0.27386063625760676,0.21015495461106273,0.09767334768018675,,0.48048780487804876,0.36959835813458086,0.21513458136558183,0.30715909659416224,0.24680772634743833,0.31147793673305035,,0.4243369351238675,0.627380138326138,,0.571969696969697,0.623461512422991,0.37900475068251255,0.037643236831506124,0.09387961506241956,,0.2777088893013745
2022年9月,,0.2836333200233437,,,,0.35201060431064995,,1.0,0.17507217779419945,,0.07531199641197607,0.13246057699555963,0.3737710948900325,0.2976190412961882,0.26664246004681036,0.18995679960012854,0.3299060075031864,0.34907519191956426,,0.05552804537678941,0.3723744762689745,0.26332751324545156,,,0.3396789831646897,0.22680578337612367,0.18813655787568345,0.3640612676754399,0.38627691412419984,0.646238163031623,,0.2748223895024844,0.2029658766610835,0.09836690616274318,,0.49074074074074076,0.3665925161834431,0.21346407377061963,0.31004044783123647,0.24235927661092485,0.29873384002419723,,0.42057644823981694,0.6312396339573677,,0.5827664399092971,0.6246376225341478,0.373836246550138,0.036550932122164564,0.09070758993056593,,0.288131836231772
2022年10月,,0.27994552264215183,,,,0.35206897670344744,,1.0,0.17325095175684954,,0.07589827258328521,0.1335829033116677,0.35761918114882135,0.2954406092896103,0.2705847877698199,0.19120043454644214,0.33026174256005736,0.3485921402095555,,0.05455778965653493,0.3786599698924581,0.2622990296980499,,,0.3334405163930258,0.22481311750848224,0.19202718231811985,0.3572598911916002,0.3903158625477265,0.6709702092399868,,0.27586497021576495,0.19916902455469052,0.09774139684941965,,0.4928644240570846,0.3709447851433932,0.21334102919964965,0.30820755707598524,0.24458246711692372,0.29682899415057173,,0.42322410927350224,0.6327603895063685,,0.5855130784708249,0.6298772557307755,0.3788953904865391,0.03573275679342066,0.09136789405684755,,0.27171437479585475
2022年11月,,0.28293630027378974,,,,0.35663090358390753,,1.0,0.17131783993067148,,0.07467286573820844,0.13518371459555464,0.3594371155138233,0.29613478263390575,0.27097256473872305,0.18850110808814255,0.3313730847266327,0.36091101237976103,,0.05647922307502965,0.3875322753881938,0.26562980069358294,,,0.33452009417297285,0.2273492182652127,0.194535331814291,0.35159283988464834,0.3944942846762248,0.6664269903706523,,0.27612642845042534,0.19535347208381973,0.0976798674979465,,0.4911646586345382,0.36987515578666896,0.21508657896350522,0.3142677878178447,0.24567459187491617,0.29961365094166925,,0.42476786966804253,0.6427522239845528,,0.5979557069846678,0.641901666156981,0.38489715600111685,0.03510867970403907,0.09146462361272807,,0.27584105067434933
2022年12月,,0.2818662818662819,,,,0.36131178027322797,,1.0,0.17139068967909532,,0.07487034517939126,0.1369446156605163,0.3705312403431294,0.29575058385850334,0.27360907622374997,0.18910602461671344,0.3322141483510326,0.36295708572936297,,0.05784729625957101,0.39965950280086404,0.2649137409810183,,,0.33912716309192653,0.22954534867069137,0.19194227253874868,0.34975994685306366,0.39862529223931553,0.6736053792514587,,0.2700176574683914,0.1946350308949005,0.09817810847074217,,0.4867137571476623,0.3679040592268987,0.21756298144911113,0.31698043268258713,0.24825872419260026,0.29834735618584574,,0.42553236658882454,0.6410876360228991,,0.6035901271503366,0.6498163645380675,0.39120125199576344,0.033586171835282154,0.09053601254214015,,0.2848863349788418
